date,maximum_temp,minimum_temp
135,8.1,3.8
136,9.5,2.8
137,9.9,3.8
138,9.7,7.9
139,11.0,9.3
140,13.1,10.6
141,13.5,10.4
142,11.6,8.3
143,8.1,4.9
144,9.6,6.2
145,12.6,-0.3
146,13.9,0.3
147,9.3,8.3
148,12.1,7.9
149,12.4,5.8
150,15.1,10.7
151,13.1,5.5
152,12.0,3.5
153,11.9,3.2
154,12.9,4.4
155,18.2,6.8
156,17.4,5.3
157,16.9,10.0
158,18.7,6.7
159,16.8,6.3
160,17.3,7.5
161,13.7,8.7
162,13.3,5.9
163,13.6,11.7
164,12.5,10.8
165,13.2,8.8
166,13.0,8.8
167,13.9,10.3
168,15.0,8.0
169,20.0,13.0
170,14.4,7.1
171,19.7,5.5
172,15.5,14.2
173,13.5,9.8
174,13.9,11.3
175,13.1,10.5
176,14.0,3.9
177,14.8,9.6
178,12.8,9.4
179,13.7,12.6
180,13.3,10.6
181,14.6,12.3
182,13.3,11.0
183,13.9,11.8
184,14.2,13.0
185,14.7,12.9
186,14.8,11.2
187,15.8,8.4
188,17.7,10.7
189,22.3,10.4
190,21.7,11.7
191,21.0,13.2
192,19.1,13.2
193,20.7,11.4
194,22.0,13.3
195,16.0,11.2
196,17.4,8.1
197,20.9,12.1
198,23.3,11.7
199,22.2,9.3
200,23.5,12.5
201,21.8,9.6
202,18.0,10.2
203,20.7,12.7
204,19.7,14.4
205,18.3,12.3
206,19.2,14.9
207,18.6,15.1
208,20.2,8.5
209,17.9,14.1
210,17.1,14.5
211,16.9,12.8
212,16.7,10.1
213,18.0,16.9
214,18.8,16.1
215,15.9,14.2
216,17.6,13.8
217,15.9,14.2
218,14.2,10.5
219,19.0,5.4
220,16.7,6.1
221,16.0,13.5
222,14.9,12.9
223,14.9,13.0
224,14.9,12.4
225,16.5,11.8
226,17.1,12.4
227,17.6,16.0
228,16.6,11.1
229,16.1,14.6
230,14.7,12.3
231,15.2,10.2
232,15.5,11.7
233,16.1,14.9
234,19.1,14.0
235,19.1,9.8
236,15.3,13.9
237,16.2,6.3
238,16.6,9.2
239,15.5,7.9
240,15.7,12.9
241,16.1,10.6
242,16.8,14.2
243,13.1,8.8
244,13.8,12.5
245,16.7,14.5
246,18.1,15.1
247,15.8,12.0
248,16.0,11.6
249,13.0,10.2
250,11.2,7.3
251,12.9,7.1
252,11.6,8.5
253,11.7,5.5
254,12.6,7.3
255,14.8,10.8
256,14.5,9.2
257,10.6,4.2
258,13.5,6.9
259,10.2,7.3
260,10.7,8.7
261,11.3,7.7
262,11.0,8.4
263,12.9,7.4
264,14.0,9.6
265,16.6,13.2
266,15.1,8.8
267,14.1,13.2
268,13.3,9.9
269,13.0,10.7
270,13.6,12.0
271,11.5,4.3
272,13.5,2.9
273,12.5,3.5
274,13.4,6.3
275,15.1,12.9
276,18.7,16.2
277,16.8,15.0
278,13.6,10.6
279,14.4,12.8
280,15.6,14.6
281,15.5,13.3
282,12.5,9.9
283,7.7,1.5
284,9.4,6.1
285,10.5,8.7
286,10.9,7.6
287,10.0,7.7
288,10.9,7.1
289,9.6,1.0
290,12.5,7.8
291,10.8,3.9
292,14.9,12.7
293,14.0,9.4
294,12.9,10.6
295,15.7,13.7
296,15.1,11.9
297,10.3,7.1
298,13.6,9.1
299,13.7,11.2
300,11.7,8.7
301,11.8,10.1
302,10.1,6.9
303,10.2,6.2
304,10.8,7.3
305,10.5,8.8
306,8.8,-0.3
307,8.8,6.8
308,1.2,-3.2
309,4.8,-1.4
310,8.6,7.2
311,8.1,6.6
312,9.8,6.4
313,7.2,4.1
314,-0.2,-3.8
315,11.3,-0.9
316,10.1,7.8
317,8.7,7.0
318,10.1,6.3
319,7.8,1.0
320,10.0,9.4
321,11.0,1.8
322,10.9,5.7
323,4.0,-1.9
324,8.2,4.6
325,5.1,3.3
326,1.2,-1.9
327,-1.3,-5.5
328,2.9,1.8
329,-1.1,-5.0
330,7.7,2.5
331,9.5,8.9
332,8.6,6.4
333,9.3,4.1
334,6.9,-2.5
335,8.4,7.4
336,8.2,1.9
337,8.7,7.9
338,9.4,0.6
339,9.3,6.6
340,4.6,2.1
341,8.2,3.4
342,9.7,8.5
343,11.2,9.9
344,10.1,7.6
345,11.1,8.1
346,12.8,8.2
347,12.9,11.6
348,8.9,5.4
349,10.4,5.4
350,11.6,5.5
351,7.3,3.4
352,8.3,5.3
353,8.7,4.9
354,7.0,5.2
355,10.8,8.8
356,7.2,4.5
357,6.1,4.8
358,10.2,5.0
359,7.3,5.1
360,5.3,3.4
361,9.5,4.8
362,7.2,5.3
363,5.5,4.3
364,10.0,6.6
365,9.1,4.9
366,6.8,5.1
367,7.7,6.1
368,9.6,4.4
369,7.5,5.1
370,5.1,1.9
371,10.1,7.9
372,9.8,8.5
373,8.9,7.0
374,6.1,3.9
375,6.6,4.6
376,4.9,-0.7
377,1.3,-1.5
378,7.6,3.0
379,4.5,0.6
380,9.3,5.3
381,8.2,3.8
382,7.5,4.6
383,6.5,4.0
384,9.1,5.1
385,6.1,4.1
386,5.3,-1.0
387,7.6,6.7
388,6.8,3.9
389,5.2,0.9
390,9.2,8.0
391,6.0,3.9
392,6.0,4.4
393,5.8,3.1
394,6.3,5.0
395,4.2,-3.4
396,4.9,-2.0
397,7.4,2.2
398,6.9,5.8
399,7.8,6.6
400,6.6,2.5
401,7.3,4.7
402,7.1,6.0
403,4.5,2.3
404,7.4,4.9
405,7.0,5.7
406,6.1,1.8
407,5.2,2.5
408,5.0,3.1
409,5.0,3.9
410,5.7,3.9
411,8.6,4.8
412,5.5,3.0
413,7.5,5.2
414,8.4,6.5
415,7.1,6.6
416,10.4,7.3
417,5.5,4.3
418,6.5,5.7
419,10.0,7.7
420,7.5,4.1
421,8.9,6.6
422,7.1,5.9
423,7.0,4.7
424,5.1,-1.5
425,4.5,1.9
426,7.1,1.6
427,6.9,-0.6
428,6.5,2.9
429,7.3,4.0
430,8.3,7.4
431,9.2,8.1
432,9.8,1.8
433,10.0,9.0
434,9.7,0.1
435,2.5,-2.5
436,2.0,-2.5
437,3.0,0.9
438,5.4,1.1
439,8.7,7.6
440,9.1,7.0
441,9.3,7.9
442,8.1,6.4
443,9.7,8.1
444,8.7,8.4
445,7.0,4.9
446,5.5,3.1
447,5.9,3.3
448,6.0,-4.1
449,8.0,5.9
450,7.3,-0.3
451,5.7,3.3
452,6.8,4.3
453,10.4,5.9
454,10.3,6.8
455,10.7,5.2
456,12.9,8.3
457,10.6,3.5
458,11.9,8.9
459,8.7,7.7
460,10.6,7.5
461,12.5,10.8
462,9.1,7.9
463,8.4,5.2
464,9.2,8.1
465,10.1,8.1
466,8.3,1.7
467,8.7,7.3
468,8.9,7.3
469,10.2,6.4
470,11.9,-0.4
471,11.1,1.8
472,10.1,8.8
473,8.9,-0.8
474,11.2,-1.1
475,8.4,-0.5
476,14.1,8.4
477,12.5,8.1
478,14.2,8.7
479,12.6,5.5
480,12.0,6.1
481,10.7,8.4
482,11.3,4.8
483,12.0,8.6
484,14.4,2.5
485,12.1,6.6
486,10.9,9.2
487,11.8,3.2
488,9.1,3.4
489,10.4,8.8
490,12.2,6.7
491,12.4,9.0
492,11.1,7.8
493,11.1,9.2
494,10.7,7.6
495,12.4,7.9
496,11.1,9.1
497,11.1,8.3
498,12.2,7.2
499,12.0,3.6
500,13.8,10.5
501,16.3,6.2
502,14.1,8.6
503,16.4,11.3
504,19.9,8.1
505,15.0,10.5
506,13.2,8.3
507,10.5,3.6
508,10.0,7.1
509,14.4,8.4
510,13.6,8.7
511,13.2,7.6
512,15.1,9.0
513,14.8,9.2
514,11.7,9.5
515,13.0,8.1
516,13.1,4.5
517,15.7,7.7
518,13.5,12.0
519,12.9,12.2
520,12.9,6.4
521,12.6,11.0
522,16.3,4.1
523,19.8,11.8
524,17.1,9.1
525,17.6,8.1
526,16.5,11.0
527,14.5,11.2
528,16.7,9.1
529,16.1,11.9
530,19.4,10.2
531,17.4,13.3
532,17.4,10.7
533,20.1,9.5
534,22.1,12.7
535,18.5,11.8
536,16.0,9.7
537,17.0,8.4
538,18.7,6.7
539,18.3,9.8
540,17.4,12.4
541,15.1,12.5
542,14.2,12.9
543,16.3,10.3
544,14.1,8.3
545,15.1,7.0
546,16.5,4.0
547,20.0,4.7
548,17.6,5.9
549,15.3,10.5
550,15.3,14.5
551,14.2,9.9
552,16.6,8.9
553,15.2,10.0
554,13.8,9.5
555,16.8,7.9
556,19.2,6.8
557,18.6,7.0
558,18.4,8.6
559,17.0,14.2
560,17.2,5.9
561,16.1,11.9
562,16.4,7.9
563,18.5,9.7
564,19.6,11.5
565,19.0,15.3
566,16.8,14.5
567,18.7,9.1
568,20.5,9.2
569,22.7,11.8
570,22.4,11.5
571,23.3,9.8
572,22.4,9.9
573,16.5,13.0
574,18.8,9.9
575,15.6,12.2
576,15.7,13.7
577,16.0,14.3
578,16.0,12.5
579,16.1,12.4
580,15.0,12.4
581,16.2,13.5
582,18.7,6.1
583,17.4,13.7
584,16.4,8.4
585,18.4,6.7
586,15.8,10.8
587,15.5,12.1
588,14.7,12.5
589,14.5,13.4
590,15.0,12.1
591,14.5,11.8
592,15.5,11.3
593,14.4,11.5
594,14.5,11.7
595,13.3,12.0
596,12.8,7.7
597,13.9,7.9
598,12.6,10.0
599,13.6,8.8
600,12.9,4.4
601,12.8,3.4
602,15.7,7.8
603,15.5,11.6
604,14.7,1.7
605,17.5,15.1
606,15.8,13.9
607,15.6,13.5
608,15.5,8.4
609,15.5,13.3
610,16.8,12.0
611,16.9,8.2
612,18.4,12.4
613,15.9,7.7
614,15.1,10.5
615,12.4,3.1
616,11.0,2.6
617,14.4,7.3
618,13.2,4.8
619,13.7,6.1
620,14.2,8.2
621,14.7,5.7
622,12.7,4.5
623,13.9,8.6
624,16.5,9.6
625,14.3,5.4
626,16.7,8.6
627,15.9,6.9
628,15.7,13.7
629,11.4,2.5
630,14.3,3.4
631,14.0,8.4
632,14.2,10.4
633,14.6,7.9
634,16.2,12.8
635,15.2,7.8
636,16.4,12.8
637,13.1,9.1
638,16.4,9.7
639,15.7,12.1
640,9.5,0.4
641,16.4,14.2
642,12.5,8.2
643,12.2,5.7
644,12.9,10.0
645,7.3,-0.4
646,10.1,5.4
647,11.8,8.7
648,11.4,7.8
649,9.1,2.3
650,8.8,4.5
651,7.7,1.1
652,9.3,6.0
653,11.8,8.7
654,11.7,8.5
655,14.7,9.7
656,17.5,15.4
657,15.4,14.6
658,12.9,10.9
659,13.8,8.9
660,11.4,8.2
661,13.1,11.9
662,14.4,10.6
663,12.0,10.5
664,13.4,11.6
665,14.9,14.2
666,15.2,14.2
667,3.6,-0.1
668,13.8,5.8
669,16.2,14.4
670,17.8,10.4
671,13.7,9.9
672,9.3,6.8
673,6.5,0.9
674,7.2,2.1
675,8.5,-1.7
676,12.6,10.0
677,10.0,5.3
678,9.8,5.3
679,4.6,-1.1
680,12.0,9.6
681,11.7,10.5
682,11.6,9.0
683,13.9,6.9
684,7.8,2.8
685,5.9,2.5
686,9.3,2.1
687,8.8,3.9
688,9.4,2.1
689,9.0,3.9
690,3.1,-0.9
691,12.1,9.2
692,9.5,4.5
693,7.6,5.7
694,7.3,5.0
695,5.4,0.6
696,5.6,2.8
697,6.3,-0.4
698,9.8,3.1
699,10.3,3.4
700,3.3,-0.4
701,8.5,0.8
702,-1.0,-4.2
703,3.4,0.6
704,5.8,1.8
705,3.8,-4.7
706,10.6,5.2
707,5.7,2.5
708,8.4,-2.7
709,8.2,4.5
710,5.6,2.2
711,5.8,1.3
712,2.4,-5.1
713,8.4,6.3
714,6.5,4.1
715,6.7,3.2
716,10.6,6.9
717,11.4,10.5
718,8.9,6.2
719,7.7,6.0
720,8.7,6.8
721,12.0,10.6
722,11.0,8.9
723,7.2,5.1
724,6.9,3.9
725,4.1,-1.6
726,3.3,-0.9
727,1.2,-3.8
728,-2.1,-5.4
729,5.5,3.2
730,7.8,7.0
731,10.3,9.3
732,12.0,5.5
733,7.6,5.8
734,2.2,-3.8
735,8.3,5.8
736,8.7,5.3
737,8.6,5.6
738,9.0,6.7
739,10.4,6.8
740,11.9,6.0
741,5.6,3.4
742,9.7,7.3
743,7.1,2.9
744,3.7,1.9
745,8.8,5.4
746,6.3,0.6
747,4.8,2.9
748,2.7,-3.9
749,-1.7,-5.1
750,-2.5,-6.0
751,1.2,-0.8
752,0.2,-3.1
753,4.8,0.1
754,5.5,2.3
755,6.9,5.0
756,9.1,5.3
757,6.8,4.9
758,8.4,2.8
759,3.0,0.7
760,2.6,-2.1
761,4.0,2.3
762,3.4,1.4
763,-1.9,-4.9
764,-2.8,-7.6
765,0.3,-6.6
766,-0.6,-4.0
767,3.5,-1.0
768,2.3,-1.4
769,-1.8,-5.4
770,5.5,3.2
771,5.4,1.1
772,3.6,1.8
773,4.7,3.5
774,6.6,3.9
775,6.5,3.1
776,6.2,-1.5
777,6.6,4.8
778,5.5,0.2
779,7.5,6.5
780,8.0,7.0
781,4.5,2.4
782,4.2,1.6
783,4.7,3.2
784,5.7,3.7
785,5.8,2.8
786,5.8,3.3
787,9.9,5.6
788,4.7,3.1
789,7.8,5.4
790,9.1,5.0
791,4.5,1.5
792,3.9,2.5
793,5.3,3.4
794,7.7,5.4
795,8.3,7.1
796,8.7,7.7
797,9.0,7.1
798,6.0,-2.0
799,7.5,4.7
800,7.5,-2.0
801,10.1,-1.1
802,5.3,3.4
803,4.2,-0.8
804,4.7,-0.2
805,5.9,3.4
806,4.4,-1.6
807,2.2,-3.5
808,4.1,-2.0
809,7.7,5.3
810,6.0,-2.2
811,5.9,-3.2
812,7.7,5.0
813,5.7,0.2
814,2.4,-3.4
815,7.3,2.9
816,7.1,3.1
817,9.0,2.3
818,7.8,6.2
819,6.2,2.2
820,9.5,5.1
821,6.2,3.3
822,5.0,0.9
823,6.7,4.2
824,9.6,4.1
825,7.9,0.8
826,5.2,1.8
827,7.4,0.5
828,8.7,-0.9
829,11.0,0.1
830,10.6,-1.0
831,10.4,3.4
832,7.2,3.5
833,8.9,-0.9
834,9.5,8.3
835,8.3,7.4
836,8.4,-1.4
837,11.8,3.0
838,10.9,0.8
839,6.7,1.0
840,11.2,1.2
841,13.4,-1.5
842,13.3,0.7
843,15.5,1.6
844,11.0,1.6
845,9.9,6.2
846,7.6,-2.1
847,6.5,-5.3
848,6.5,3.0
849,7.6,4.4
850,7.7,4.5
851,9.0,-1.4
852,9.4,-0.8
853,9.0,6.8
854,11.1,8.1
855,9.7,6.8
856,8.7,6.9
857,9.0,5.3
858,13.1,1.3
859,8.3,7.0
860,11.8,8.5
861,12.1,10.2
862,11.1,8.8
863,11.3,7.2
864,11.8,5.4
865,10.8,-0.8
866,11.0,8.2
867,10.5,8.2
868,8.9,7.7
869,9.5,6.2
870,11.8,6.8
871,10.5,6.4
872,13.1,10.3
873,12.9,3.6
874,11.7,9.8
875,10.4,8.1
876,12.7,5.0
877,10.3,8.5
878,10.5,7.2
879,8.9,5.9
880,10.2,5.8
881,11.3,7.5
882,10.7,5.2
883,9.8,7.6
884,10.9,8.6
885,14.3,8.5
886,15.2,6.1
887,10.6,9.1
888,11.8,8.2
889,12.1,1.3
890,13.9,3.1
891,16.4,3.5
892,16.8,3.9
893,18.9,5.3
894,14.9,11.6
895,13.4,9.4
896,14.3,6.2
897,14.6,11.0
898,14.7,12.9
899,11.4,9.7
900,12.0,10.3
901,14.4,11.3
902,14.5,10.9
903,11.5,9.0
904,15.8,6.2
905,15.9,7.0
906,14.4,12.8
907,15.6,11.8
908,15.6,10.1
909,14.7,13.4
910,14.7,11.8
911,20.8,14.1
912,28.3,14.1
913,18.3,14.3
914,18.1,10.0
915,18.3,13.3
916,18.9,8.9
917,15.2,9.5
918,15.5,13.8
919,13.7,12.6
920,13.2,7.2
921,15.9,11.3
922,15.9,13.7
923,14.5,13.8
924,15.1,11.8
925,15.2,10.3
926,14.0,5.8
927,16.9,6.7
928,18.1,14.7
929,14.4,11.9
930,13.9,10.9
931,16.4,9.7
932,15.0,13.1
933,13.5,10.5
934,14.6,12.1
935,14.7,5.6
936,14.9,5.7
937,14.1,4.9
938,13.7,11.5
939,12.1,9.2
940,12.9,7.9
941,13.5,9.8
942,15.1,8.6
943,13.9,11.6
944,15.2,11.5
945,20.6,14.9
946,14.8,13.2
947,14.2,12.6
948,16.2,13.7
949,16.4,9.5
950,16.6,5.5
951,15.8,12.6
952,17.3,14.4
953,15.3,11.7
954,16.3,4.3
955,17.7,4.8
956,16.5,13.7
957,14.4,7.5
958,16.0,6.3
959,14.8,3.6
960,13.1,5.0
961,16.3,13.4
962,15.6,14.1
963,17.5,15.7
964,16.3,13.8
965,22.4,15.3
966,15.0,11.5
967,14.3,9.8
968,15.8,12.9
969,14.8,12.2
970,15.7,12.9
971,15.8,13.2
972,15.8,11.4
973,13.1,4.0
974,13.6,8.6
975,14.4,8.8
976,12.4,7.8
977,13.5,3.8
978,13.5,6.3
979,11.3,2.3
980,12.9,1.9
981,11.6,3.2
982,12.1,8.7
983,15.4,6.8
984,16.3,10.2
985,15.4,13.4
986,13.2,10.5
987,11.1,6.1
988,13.0,9.3
989,11.3,1.7
990,11.0,1.1
991,12.3,7.1
992,13.4,5.1
993,14.7,10.3
994,13.9,13.0
995,10.5,6.4
996,12.3,7.2
997,12.9,9.4
998,12.6,10.4
999,13.1,10.6
1000,10.7,1.8
1001,10.9,2.6
1002,9.6,3.5
1003,9.0,1.3
1004,7.9,-0.2
1005,6.2,-1.2
1006,9.1,4.3
1007,9.2,3.4
1008,12.6,3.3
1009,17.4,15.3
1010,13.3,10.7
1011,7.7,1.3
1012,9.2,2.7
1013,10.9,9.2
1014,8.6,4.4
1015,9.5,7.4
1016,7.6,1.1
1017,8.7,0.8
1018,3.9,-1.6
1019,7.8,2.7
1020,4.3,-0.1
1021,7.6,2.5
1022,9.5,7.7
1023,9.9,4.4
1024,13.8,11.0
1025,13.3,10.8
1026,11.9,7.8
1027,12.8,8.7
1028,9.6,8.4
1029,10.6,8.2
1030,12.8,5.7
1031,13.5,11.4
1032,13.1,5.1
1033,8.7,4.2
1034,17.3,14.4
1035,13.0,8.7
1036,11.9,8.8
1037,9.8,2.6
1038,8.6,8.0
1039,12.4,6.4
1040,13.3,12.0
1041,12.5,8.3
1042,11.8,9.7
1043,12.4,9.0
1044,15.5,13.8
1045,13.6,11.4
1046,11.4,7.0
1047,10.5,6.6
1048,8.5,6.9
1049,13.7,8.4
1050,13.6,7.2
1051,8.6,6.8
1052,11.7,6.6
1053,10.0,9.2
1054,7.9,6.6
1055,4.0,0.9
1056,2.7,0.4
1057,6.0,-3.9
1058,9.7,7.4
1059,7.7,4.9
1060,9.4,7.5
1061,12.0,10.3
1062,6.9,4.7
1063,9.3,6.7
1064,7.3,3.8
1065,10.0,-0.2
1066,11.8,10.8
1067,4.0,1.1
1068,8.6,3.9
1069,11.3,10.0
1070,12.3,7.2
1071,12.7,1.7
1072,13.4,10.2
1073,10.6,6.4
1074,11.3,7.1
1075,7.6,3.2
1076,7.1,4.3
1077,0.3,-3.8
1078,7.5,-1.5
1079,8.5,4.0
1080,13.7,10.9
1081,13.7,11.9
1082,11.4,10.7
1083,14.4,11.3
1084,11.8,9.6
1085,9.8,7.2
1086,12.2,8.3
1087,9.8,6.2
1088,10.7,7.8
1089,6.7,4.4
1090,11.6,3.5
1091,7.2,3.4
1092,16.0,11.2
1093,13.4,8.8
1094,12.9,9.6
1095,7.1,3.9
