date,maximum_temp,minimum_temp
147,8.5,5.7
148,8.9,6.7
149,11.7,6.9
150,14.0,10.8
151,16.2,8.0
152,10.5,4.8
153,10.0,4.6
154,12.3,6.1
155,16.1,9.6
156,15.5,8.2
157,14.4,10.0
158,17.0,10.6
159,16.2,9.5
160,15.0,9.7
161,14.2,9.7
162,12.8,7.8
163,13.4,11.3
164,12.8,10.2
165,12.1,8.2
166,10.6,7.8
167,12.9,8.9
168,14.0,9.9
169,17.2,12.1
170,15.1,11.1
171,17.9,8.0
172,13.9,12.6
173,12.9,8.9
174,11.1,9.7
175,10.3,8.6
176,12.4,6.0
177,13.0,9.2
178,11.9,8.6
179,12.8,11.6
180,11.3,9.0
181,14.6,12.7
182,11.4,9.0
183,11.6,9.6
184,12.9,11.6
185,13.9,12.4
186,13.8,10.1
187,17.7,12.5
188,16.1,12.1
189,21.0,13.9
190,21.1,14.8
191,20.2,15.3
192,16.4,13.1
193,20.3,14.9
194,21.6,16.0
195,16.9,11.9
196,17.5,11.4
197,18.4,12.8
198,20.3,13.1
199,21.2,13.7
200,23.6,16.7
201,18.7,13.0
202,16.0,13.7
203,18.2,13.8
204,20.8,15.7
205,18.1,14.1
206,17.9,14.7
207,18.1,13.6
208,19.2,12.2
209,17.3,12.4
210,17.3,13.9
211,15.1,12.7
212,15.6,12.3
213,16.9,15.2
214,18.2,16.0
215,15.6,12.2
216,16.4,12.3
217,15.4,14.8
218,13.4,10.2
219,16.1,8.7
220,16.7,10.8
221,14.9,12.3
222,13.4,10.9
223,13.5,11.4
224,12.7,10.3
225,13.9,9.8
226,15.1,11.8
227,17.4,15.1
228,15.9,11.7
229,15.6,13.4
230,14.7,10.9
231,14.4,11.1
232,14.2,12.3
233,15.3,13.6
234,17.4,13.8
235,17.9,14.5
236,15.2,12.9
237,14.4,9.1
238,18.9,12.5
239,15.2,10.6
240,14.6,12.6
241,14.5,10.4
242,15.4,13.6
243,11.2,7.4
244,12.1,10.9
245,14.8,12.5
246,17.0,14.8
247,14.9,12.0
248,16.2,12.3
249,12.1,9.6
250,12.4,7.8
251,9.9,7.2
252,10.4,8.5
253,11.2,7.7
254,11.9,9.4
255,13.4,11.8
256,14.7,8.3
257,10.9,6.7
258,12.0,8.4
259,7.9,5.0
260,8.3,7.3
261,9.3,6.9
262,8.7,7.3
263,10.9,7.5
264,11.2,8.5
265,16.6,14.0
266,14.0,9.7
267,13.7,11.6
268,15.0,11.3
269,10.5,9.3
270,13.2,10.8
271,14.0,9.5
272,13.0,6.4
273,11.1,9.2
274,11.1,8.8
275,13.2,11.5
276,16.0,14.2
277,15.7,14.3
278,12.5,10.1
279,13.5,11.6
280,14.9,13.9
281,15.3,11.4
282,10.7,8.7
283,6.1,3.1
284,9.7,6.0
285,9.8,7.9
286,10.0,8.3
287,9.6,7.8
288,10.5,8.6
289,8.8,4.1
290,10.6,7.8
291,10.9,7.5
292,13.7,10.7
293,12.1,10.6
294,11.0,10.1
295,14.4,12.8
296,13.4,10.6
297,8.9,6.7
298,12.3,9.0
299,13.0,10.2
300,10.3,7.0
301,10.6,7.9
302,8.0,5.3
303,7.8,5.5
304,9.5,7.1
305,9.7,7.1
306,6.5,3.7
307,6.9,3.9
308,3.5,0.8
309,4.4,2.4
310,6.6,5.5
311,6.3,4.6
312,8.5,6.6
313,5.1,2.0
314,3.5,0.6
315,7.0,3.9
316,9.1,7.0
317,7.3,6.2
318,8.7,5.2
319,7.0,2.4
320,8.8,8.0
321,9.6,2.5
322,9.6,4.9
323,3.0,-0.6
324,6.1,2.1
325,3.6,2.6
326,4.0,0.0
327,2.0,-0.9
328,5.5,2.7
329,2.4,-1.0
330,6.3,3.4
331,8.5,7.6
332,8.3,6.7
333,7.8,5.0
334,4.9,1.4
335,7.3,6.2
336,7.1,4.6
337,7.4,6.7
338,8.2,1.9
339,7.4,5.1
340,2.4,0.6
341,6.4,2.1
342,9.1,6.7
343,10.4,9.4
344,8.8,5.6
345,8.4,6.3
346,7.5,4.5
347,10.3,9.2
348,7.7,4.7
349,9.5,4.5
350,10.9,3.9
351,5.7,3.7
352,4.3,2.4
353,7.5,2.3
354,5.7,3.1
355,9.9,7.9
356,5.6,1.4
357,4.5,2.5
358,8.9,3.4
359,5.3,3.4
360,2.8,1.9
361,8.0,2.9
362,5.8,4.1
363,4.3,3.6
364,8.6,3.6
365,6.7,3.9
366,4.4,3.1
367,7.3,4.2
368,7.8,3.9
369,6.0,3.5
370,3.3,1.6
371,8.8,6.7
372,8.5,6.2
373,8.0,6.1
374,5.7,1.7
375,5.5,4.2
376,4.2,1.8
377,3.3,1.3
378,5.9,3.0
379,2.9,1.2
380,6.8,2.4
381,6.7,4.3
382,6.0,4.1
383,5.2,3.5
384,8.1,3.1
385,3.6,2.3
386,4.1,2.4
387,5.4,4.5
388,5.8,1.8
389,3.1,1.6
390,8.2,5.0
391,3.7,2.2
392,4.4,2.2
393,4.1,1.3
394,5.0,3.3
395,2.4,0.4
396,3.7,1.1
397,4.8,0.9
398,5.7,3.8
399,6.3,4.4
400,4.8,1.9
401,5.7,3.3
402,5.9,5.0
403,3.9,1.1
404,5.5,2.2
405,5.7,3.3
406,4.6,1.5
407,3.3,0.8
408,3.3,1.1
409,3.5,1.5
410,4.4,3.1
411,6.6,3.5
412,4.0,1.7
413,4.8,3.2
414,6.5,5.1
415,6.0,5.2
416,9.4,6.7
417,4.5,2.8
418,5.4,3.9
419,9.5,6.7
420,8.6,3.0
421,6.7,4.2
422,6.2,3.3
423,5.7,2.6
424,3.6,-0.3
425,3.2,1.8
426,5.1,1.9
427,5.7,1.4
428,4.4,2.5
429,5.8,4.1
430,7.6,6.6
431,9.2,7.2
432,6.2,2.2
433,9.4,7.8
434,9.4,1.9
435,5.7,2.1
436,8.8,4.2
437,5.7,-0.7
438,10.3,5.5
439,7.2,6.4
440,8.0,5.9
441,8.5,6.6
442,7.4,5.7
443,9.9,7.3
444,7.6,6.6
445,5.6,3.4
446,2.6,0.3
447,3.8,2.2
448,4.1,-0.5
449,6.2,3.2
450,5.3,1.1
451,3.6,2.1
452,5.0,3.0
453,7.3,4.6
454,10.5,5.9
455,10.0,5.4
456,10.1,7.5
457,9.4,5.7
458,9.4,6.8
459,9.7,6.9
460,8.6,6.7
461,11.6,10.4
462,8.6,6.7
463,7.1,3.8
464,7.9,6.5
465,9.2,6.7
466,6.8,2.4
467,7.3,6.3
468,7.1,5.3
469,8.4,5.5
470,9.1,5.1
471,9.1,5.1
472,9.2,7.2
473,6.6,1.8
474,9.5,3.6
475,7.4,2.6
476,13.2,8.2
477,11.4,7.4
478,11.9,8.9
479,12.4,7.6
480,10.5,4.9
481,10.0,7.6
482,11.0,5.7
483,10.7,7.8
484,13.9,6.8
485,12.3,10.5
486,10.0,8.0
487,8.4,3.0
488,7.0,3.5
489,10.2,7.7
490,10.1,8.2
491,11.3,7.8
492,9.4,6.8
493,9.4,7.9
494,9.7,5.7
495,10.8,6.6
496,9.2,7.7
497,9.4,7.2
498,9.2,5.5
499,11.3,5.2
500,10.8,9.2
501,15.4,9.9
502,15.0,9.3
503,13.8,10.3
504,17.1,9.2
505,16.4,10.5
506,13.2,8.4
507,10.3,6.8
508,8.4,6.9
509,12.3,8.3
510,11.1,6.9
511,11.1,9.6
512,13.1,10.7
513,13.5,9.4
514,10.5,8.9
515,9.7,7.8
516,12.2,6.8
517,15.3,10.3
518,13.3,10.5
519,12.5,10.9
520,10.7,7.2
521,10.8,9.7
522,14.3,7.0
523,16.6,11.7
524,16.3,11.4
525,14.2,10.6
526,14.6,11.1
527,15.2,10.8
528,17.1,9.8
529,15.7,12.2
530,15.9,11.0
531,18.0,14.0
532,15.8,10.5
533,18.3,12.1
534,19.5,14.1
535,17.0,12.6
536,15.9,11.4
537,15.1,9.7
538,17.1,9.5
539,16.2,11.8
540,14.5,10.6
541,14.2,10.8
542,13.2,10.2
543,13.8,10.6
544,12.7,6.9
545,12.1,8.4
546,14.9,8.6
547,17.3,9.3
548,17.1,12.3
549,14.6,11.0
550,15.0,13.3
551,13.4,9.0
552,15.4,9.4
553,13.5,9.7
554,12.8,10.1
555,15.2,10.2
556,17.3,11.0
557,17.8,11.2
558,19.2,11.0
559,15.3,12.5
560,16.1,8.9
561,14.3,11.2
562,14.2,11.6
563,17.1,11.5
564,17.6,14.2
565,18.3,15.5
566,17.1,13.4
567,17.3,11.8
568,19.0,12.2
569,21.2,13.4
570,22.4,14.9
571,22.5,14.7
572,21.9,16.3
573,14.8,12.2
574,16.6,11.7
575,15.7,13.1
576,13.8,12.2
577,15.0,12.7
578,14.7,13.0
579,14.8,12.5
580,14.3,11.4
581,13.9,11.4
582,17.1,9.8
583,16.0,13.8
584,15.5,9.7
585,15.9,10.0
586,13.9,11.2
587,13.2,11.3
588,12.5,10.6
589,12.7,10.8
590,13.2,10.6
591,13.0,11.2
592,13.5,10.0
593,12.5,10.3
594,13.2,9.9
595,12.0,9.8
596,10.7,6.5
597,11.7,7.5
598,10.4,8.3
599,12.0,7.7
600,10.4,6.5
601,11.4,6.4
602,12.5,8.6
603,13.4,10.3
604,13.4,5.0
605,16.4,13.1
606,14.1,12.4
607,14.5,11.9
608,13.3,10.5
609,13.3,12.1
610,14.8,9.9
611,15.2,10.0
612,16.5,14.6
613,16.2,10.8
614,14.8,11.2
615,11.2,6.4
616,11.5,5.9
617,12.0,8.7
618,15.2,8.4
619,15.5,12.1
620,14.4,12.1
621,13.3,9.4
622,12.7,10.3
623,14.8,9.2
624,16.4,11.8
625,14.6,10.0
626,15.6,13.8
627,16.1,12.9
628,14.4,12.8
629,12.7,7.8
630,13.0,9.3
631,13.6,9.5
632,11.7,9.4
633,13.6,8.7
634,15.6,11.2
635,14.1,9.2
636,14.2,12.4
637,13.6,10.8
638,15.5,11.8
639,14.8,11.6
640,11.4,5.7
641,15.1,12.5
642,14.1,7.0
643,8.4,6.7
644,10.8,7.9
645,7.6,3.0
646,8.8,6.6
647,9.6,8.1
648,10.8,8.0
649,9.0,6.3
650,11.1,6.7
651,9.0,4.6
652,9.0,7.7
653,10.0,8.9
654,12.0,8.9
655,14.1,11.3
656,15.1,13.7
657,14.5,12.4
658,11.0,9.3
659,12.3,7.3
660,9.6,6.3
661,12.3,10.4
662,12.9,8.7
663,10.7,9.3
664,11.9,10.5
665,14.3,13.0
666,14.4,13.2
667,5.7,2.8
668,11.3,6.8
669,14.9,13.3
670,16.0,9.5
671,11.9,8.4
672,7.7,4.7
673,5.1,0.5
674,6.9,4.1
675,4.8,2.0
676,10.6,8.3
677,8.4,5.7
678,8.3,6.4
679,7.8,5.3
680,10.2,8.3
681,10.6,8.9
682,10.4,7.7
683,12.2,8.7
684,8.5,3.9
685,7.2,5.6
686,9.5,5.7
687,8.8,6.7
688,8.8,7.4
689,9.4,6.3
690,7.0,3.4
691,9.0,7.1
692,8.7,5.2
693,6.4,4.9
694,6.7,5.0
695,5.8,3.5
696,6.5,3.4
697,8.4,3.1
698,9.3,7.0
699,9.4,7.6
700,7.6,4.2
701,6.6,2.1
702,4.8,1.8
703,4.4,1.8
704,5.2,2.1
705,3.8,-0.2
706,9.5,3.4
707,3.8,1.4
708,5.8,0.6
709,6.4,2.4
710,3.8,1.0
711,4.1,-0.1
712,1.6,-1.0
713,7.0,4.5
714,4.6,3.0
715,4.9,3.7
716,9.4,4.6
717,10.7,9.5
718,7.5,4.2
719,6.0,4.7
720,7.5,5.5
721,11.2,10.1
722,10.2,8.5
723,6.5,3.9
724,5.2,2.9
725,3.3,2.5
726,2.2,0.2
727,2.5,0.3
728,2.6,-0.7
729,5.4,3.5
730,7.4,4.9
731,10.0,8.7
732,11.8,4.0
733,6.2,4.0
734,3.4,0.1
735,7.2,2.8
736,7.5,4.9
737,7.6,4.5
738,8.1,4.7
739,9.4,5.4
740,11.3,4.3
741,3.5,0.8
742,8.5,6.2
743,5.6,1.8
744,1.9,0.7
745,8.3,2.9
746,4.6,-0.4
747,2.9,0.2
748,1.0,-2.2
749,0.8,-1.3
750,-0.4,-2.2
751,1.1,-0.7
752,1.1,-1.7
753,3.4,0.2
754,4.2,1.6
755,6.1,3.7
756,8.3,4.3
757,5.4,4.1
758,7.8,2.1
759,0.9,-0.3
760,2.0,-1.4
761,2.1,0.5
762,1.3,-1.0
763,-1.3,-2.9
764,0.5,-4.6
765,0.6,-1.3
766,2.4,-0.3
767,3.5,1.5
768,2.0,-0.5
769,4.2,0.3
770,4.5,2.8
771,3.5,2.1
772,2.2,0.0
773,2.8,1.8
774,3.7,1.7
775,5.4,2.7
776,5.7,3.1
777,4.7,3.3
778,3.8,1.2
779,7.5,5.2
780,7.4,5.5
781,4.1,2.1
782,2.8,1.1
783,2.9,1.3
784,4.3,1.2
785,4.2,2.0
786,4.8,1.5
787,9.5,4.8
788,3.1,1.9
789,6.2,3.9
790,8.8,3.8
791,2.7,-0.3
792,2.1,1.1
793,3.9,2.0
794,6.8,3.2
795,7.4,6.2
796,7.7,6.8
797,8.3,5.3
798,3.9,1.2
799,6.8,3.7
800,4.4,2.7
801,7.9,2.6
802,4.5,1.0
803,4.2,0.7
804,3.7,-0.2
805,4.2,2.4
806,4.4,1.5
807,4.2,0.3
808,5.7,1.2
809,7.2,5.1
810,6.0,3.2
811,4.3,0.9
812,6.5,3.9
813,4.3,2.5
814,3.9,-0.7
815,4.9,0.4
816,4.6,2.0
817,9.0,2.8
818,7.2,4.4
819,4.2,1.3
820,9.4,3.0
821,3.5,1.1
822,3.5,0.7
823,6.6,3.6
824,7.6,5.8
825,9.5,5.0
826,6.8,2.4
827,9.4,6.1
828,8.1,3.1
829,11.7,7.7
830,11.9,7.5
831,8.8,1.3
832,6.3,1.7
833,6.8,2.0
834,9.5,7.6
835,7.8,6.2
836,6.9,0.5
837,8.9,3.8
838,8.0,2.2
839,7.4,2.0
840,8.8,4.1
841,10.9,3.7
842,12.6,7.4
843,13.5,7.1
844,11.3,7.5
845,9.2,4.8
846,5.7,0.4
847,5.3,-1.5
848,4.1,1.3
849,5.7,1.9
850,5.7,3.3
851,6.2,1.4
852,6.1,0.7
853,6.7,4.4
854,10.1,7.4
855,10.3,8.0
856,7.8,5.5
857,7.5,4.3
858,9.8,2.5
859,7.1,6.0
860,8.1,6.5
861,11.6,9.4
862,10.0,6.9
863,9.3,6.0
864,8.2,4.3
865,9.4,2.5
866,10.2,6.7
867,8.8,6.8
868,7.1,5.8
869,7.3,4.3
870,8.8,5.9
871,9.8,6.7
872,11.4,9.6
873,11.6,5.6
874,10.7,8.1
875,8.5,6.6
876,11.1,6.1
877,8.7,6.9
878,9.7,5.1
879,8.8,4.5
880,8.7,5.0
881,9.8,6.9
882,9.0,4.1
883,8.8,6.2
884,9.2,7.5
885,12.3,7.6
886,15.4,9.7
887,10.1,8.2
888,9.6,7.0
889,9.5,4.9
890,10.9,5.9
891,14.1,6.6
892,15.5,9.4
893,16.2,9.1
894,15.9,12.4
895,12.3,8.4
896,12.4,6.8
897,12.9,10.8
898,14.2,12.3
899,10.0,8.0
900,9.7,8.6
901,12.4,10.4
902,13.6,8.8
903,10.3,7.4
904,12.8,7.0
905,14.8,9.1
906,13.5,11.7
907,14.7,12.7
908,14.7,11.1
909,14.1,12.2
910,13.4,10.8
911,17.4,13.6
912,26.2,18.8
913,22.5,14.2
914,17.3,11.4
915,17.0,13.3
916,15.6,10.8
917,14.6,10.3
918,14.7,12.8
919,12.2,11.1
920,11.8,7.0
921,12.9,10.1
922,16.1,12.6
923,13.4,12.2
924,13.4,11.5
925,13.9,10.1
926,12.1,7.2
927,14.3,7.9
928,15.6,12.7
929,12.8,11.0
930,12.9,9.4
931,14.3,10.1
932,13.9,12.8
933,12.0,8.9
934,11.8,9.7
935,12.4,8.2
936,12.7,8.4
937,13.5,7.9
938,13.3,10.6
939,10.6,8.7
940,11.1,8.2
941,11.5,8.3
942,12.5,8.4
943,12.8,10.0
944,12.3,10.8
945,18.2,14.7
946,13.4,11.1
947,12.9,11.3
948,14.1,12.9
949,15.9,10.1
950,15.7,9.4
951,15.0,12.0
952,15.0,13.1
953,13.0,11.5
954,14.9,8.1
955,17.3,10.7
956,15.0,12.8
957,13.1,7.7
958,14.4,8.7
959,14.8,7.8
960,12.5,9.4
961,15.5,12.8
962,14.7,13.8
963,17.0,14.8
964,15.4,12.9
965,19.9,16.1
966,13.8,11.6
967,13.0,9.5
968,15.2,11.9
969,13.2,9.3
970,13.6,10.7
971,14.3,11.4
972,13.9,11.6
973,13.0,7.6
974,11.8,8.9
975,12.6,9.3
976,10.2,6.4
977,12.1,7.1
978,12.3,7.4
979,10.6,6.1
980,12.0,6.7
981,13.2,7.1
982,11.8,8.2
983,14.2,9.3
984,14.6,9.7
985,13.5,11.2
986,10.8,9.0
987,12.4,7.7
988,12.3,10.0
989,10.8,5.5
990,10.7,5.0
991,11.2,9.4
992,13.7,9.9
993,12.0,10.5
994,12.5,11.0
995,10.5,7.1
996,10.8,8.1
997,11.9,8.4
998,10.3,8.7
999,11.6,10.2
1000,13.0,8.7
1001,12.0,8.7
1002,13.8,10.1
1003,12.4,7.5
1004,12.4,7.1
1005,11.1,5.6
1006,10.3,4.8
1007,8.9,6.5
1008,10.3,6.0
1009,15.7,14.5
1010,13.4,10.1
1011,11.9,6.5
1012,11.1,8.7
1013,12.3,10.3
1014,11.4,6.6
1015,9.1,7.6
1016,9.1,6.1
1017,8.6,3.7
1018,8.8,3.0
1019,8.2,5.2
1020,7.5,5.2
1021,9.4,6.3
1022,9.6,8.0
1023,9.2,6.1
1024,12.4,9.3
1025,12.4,8.9
1026,9.9,7.1
1027,11.5,7.4
1028,7.9,6.5
1029,8.7,6.1
1030,12.6,8.5
1031,13.0,11.2
1032,10.9,9.4
1033,9.1,6.4
1034,14.4,11.9
1035,12.8,10.7
1036,13.0,7.7
1037,12.5,5.2
1038,9.6,7.1
1039,11.2,8.7
1040,12.4,10.9
1041,11.7,9.5
1042,10.3,7.8
1043,11.2,7.1
1044,14.7,13.4
1045,13.2,11.1
1046,10.2,7.3
1047,8.7,4.2
1048,6.1,5.0
1049,13.3,6.6
1050,13.1,5.5
1051,7.2,4.8
1052,10.3,5.0
1053,8.4,6.9
1054,6.1,5.0
1055,2.3,-1.3
1056,3.9,0.2
1057,4.0,-0.4
1058,8.2,5.5
1059,6.9,5.5
1060,7.8,6.7
1061,10.8,8.7
1062,4.9,2.9
1063,7.7,4.5
1064,5.4,2.4
1065,4.7,1.7
1066,11.1,9.6
1067,6.5,2.7
1068,7.2,2.6
1069,10.3,8.9
1070,11.7,5.8
1071,8.1,4.0
1072,11.5,9.2
1073,9.1,4.4
1074,9.8,5.6
1075,5.8,2.0
1076,5.3,3.4
1077,2.9,-0.4
1078,6.6,3.9
1079,7.8,4.7
1080,11.8,9.5
1081,12.5,10.5
1082,11.0,10.1
1083,13.8,10.4
1084,11.0,8.5
1085,7.5,5.7
1086,11.6,6.4
1087,8.5,5.2
1088,9.4,5.9
1089,5.3,3.9
1090,11.0,4.5
1091,6.3,3.3
1092,13.4,8.5
1093,10.6,7.3
1094,11.1,6.8
1095,5.8,3.7
