date,maximum_temp,minimum_temp
209,18.3,14.2
210,18.0,15.6
211,17.7,13.7
212,17.2,11.5
213,19.9,17.1
214,20.4,15.7
215,17.2,14.2
216,17.0,13.9
217,17.5,15.3
218,14.5,9.6
219,16.9,8.2
220,16.7,9.2
221,17.1,13.7
222,15.2,11.9
223,16.2,12.1
224,15.1,11.5
225,14.8,8.1
226,17.2,12.9
227,17.5,16.5
228,17.3,14.0
229,16.0,14.8
230,16.3,12.4
231,15.5,8.6
232,16.1,10.5
233,16.3,14.3
234,17.7,15.2
235,20.1,12.7
236,17.2,14.6
237,17.8,9.0
238,18.0,10.4
239,16.5,10.0
240,16.5,11.7
241,15.8,10.5
242,16.5,15.2
243,15.2,7.2
244,14.8,10.2
245,15.9,14.5
246,16.8,12.4
247,15.4,10.7
248,13.6,10.0
249,14.3,11.0
250,11.5,9.3
251,13.1,7.3
252,11.4,9.8
253,12.7,6.9
254,12.6,7.9
255,14.1,12.0
256,16.4,9.1
257,12.2,7.4
258,12.4,6.0
259,10.5,6.7
260,10.8,9.1
261,10.4,4.3
262,10.7,8.3
263,13.2,7.3
264,12.1,10.3
265,16.0,13.4
266,13.4,9.6
267,15.1,13.8
268,13.6,11.6
269,12.7,11.1
270,14.1,11.7
271,12.9,6.4
272,14.3,7.3
273,13.4,9.5
274,13.7,11.0
275,14.5,12.5
276,16.6,15.3
277,17.7,15.4
278,14.3,9.3
279,13.6,10.0
280,15.7,14.9
281,16.2,14.8
282,12.3,9.4
283,9.1,6.0
284,11.9,7.8
285,12.3,10.1
286,12.2,10.2
287,11.4,9.8
288,10.9,8.2
289,10.2,2.9
290,11.5,7.1
291,11.8,9.4
292,13.4,11.7
293,13.2,9.9
294,13.0,11.0
295,16.2,14.4
296,15.2,12.8
297,9.8,4.5
298,13.4,9.6
299,14.0,12.3
300,12.2,9.8
301,12.4,9.3
302,10.0,7.2
303,8.0,3.6
304,10.1,6.2
305,11.1,5.5
306,6.0,0.9
307,8.5,5.9
308,3.5,-2.4
309,4.6,0.2
310,8.1,6.5
311,7.8,1.6
312,9.2,6.2
313,4.2,0.9
314,0.9,-2.9
315,8.3,0.0
316,8.6,6.8
317,7.9,3.7
318,10.4,6.6
319,4.2,-0.4
320,9.9,7.9
321,9.9,6.0
322,9.6,7.4
323,0.9,-2.5
324,8.1,-0.5
325,6.2,4.9
326,4.7,-0.3
327,-0.4,-3.7
328,3.3,2.4
329,0.3,-2.6
330,2.4,0.1
331,6.7,4.3
332,3.3,0.4
333,9.5,1.4
334,6.9,-0.2
335,4.0,1.6
336,7.5,5.5
337,8.0,6.5
338,9.5,0.6
339,8.7,6.6
340,4.5,0.1
341,7.6,3.2
342,10.1,8.5
343,10.7,9.7
344,9.1,5.9
345,9.1,4.4
346,4.4,-0.8
347,12.3,7.8
348,8.2,5.3
349,10.5,3.8
350,11.5,6.5
351,7.1,-0.2
352,7.9,3.4
353,8.8,4.8
354,7.2,4.0
355,10.6,8.8
356,7.5,5.1
357,5.9,3.4
358,10.8,5.6
359,6.8,2.6
360,3.4,1.8
361,9.5,5.1
362,7.5,5.3
363,6.2,4.5
364,10.0,6.6
365,8.6,4.4
366,6.2,2.7
367,8.7,6.1
368,9.6,6.5
369,7.4,4.8
370,4.5,0.1
371,9.7,8.0
372,9.9,8.3
373,8.8,7.6
374,6.7,3.3
375,7.0,3.7
376,7.0,0.8
377,2.1,-1.5
378,7.3,3.4
379,5.4,2.7
380,9.2,4.1
381,7.6,3.8
382,7.5,5.6
383,5.9,2.5
384,8.5,5.3
385,4.7,1.8
386,4.7,2.3
387,6.8,4.3
388,7.0,4.1
389,3.6,-0.6
390,8.4,5.7
391,6.1,2.9
392,6.3,4.3
393,5.9,4.1
394,7.1,5.4
395,4.4,-1.8
396,4.8,3.1
397,7.7,0.6
398,7.7,5.6
399,7.3,5.8
400,5.6,3.1
401,6.7,5.1
402,7.7,6.6
403,5.1,2.0
404,7.7,5.0
405,7.5,5.7
406,6.2,-0.8
407,5.4,1.7
408,4.8,2.6
409,6.0,2.5
410,6.5,4.5
411,8.9,5.5
412,6.1,4.3
413,6.1,1.7
414,8.5,7.0
415,7.6,6.5
416,11.0,8.4
417,6.2,3.1
418,7.2,5.3
419,10.6,7.8
420,10.3,5.3
421,8.8,5.5
422,7.1,5.4
423,7.0,5.0
424,5.0,-0.8
425,3.9,0.6
426,6.2,2.5
427,7.1,1.2
428,5.7,1.0
429,6.9,2.7
430,8.3,7.2
431,11.3,9.0
432,9.7,0.8
433,11.0,4.4
434,10.0,2.0
435,4.6,-1.4
436,4.0,-0.7
437,4.8,2.7
438,4.5,0.5
439,9.5,8.2
440,10.5,7.0
441,9.9,8.5
442,8.2,6.2
443,10.0,8.3
444,9.2,7.7
445,7.3,4.6
446,6.7,1.0
447,5.5,2.2
448,5.7,-3.0
449,7.8,5.3
450,6.0,-0.8
451,6.7,3.7
452,7.2,5.5
453,10.8,6.7
454,11.4,7.6
455,11.3,4.4
456,11.0,9.3
457,10.6,4.7
458,11.3,8.5
459,10.3,8.2
460,9.5,4.2
461,14.5,11.3
462,9.4,7.9
463,8.6,5.3
464,9.3,6.1
465,11.2,6.9
466,9.2,1.6
467,9.3,5.3
468,9.1,7.9
469,11.3,4.7
470,9.8,0.9
471,10.3,1.9
472,10.7,5.7
473,8.5,-0.3
474,9.3,0.4
475,11.5,3.7
476,15.1,9.8
477,12.9,8.5
478,14.5,9.5
479,12.4,8.0
480,11.8,6.3
481,10.2,8.9
482,11.8,7.7
483,11.8,8.6
484,15.9,6.4
485,14.2,8.7
486,11.5,9.4
487,10.5,5.2
488,9.7,1.0
489,10.1,9.1
490,12.3,5.4
491,11.9,9.7
492,11.6,6.4
493,11.1,9.4
494,10.8,8.1
495,12.2,8.0
496,12.1,9.4
497,11.9,6.6
498,10.3,5.1
499,12.5,3.0
500,12.4,8.7
501,14.6,7.5
502,14.7,8.7
503,17.6,9.1
504,19.7,7.9
505,17.4,11.8
506,13.8,8.2
507,11.6,7.5
508,10.3,8.6
509,15.2,10.0
510,13.7,7.7
511,14.7,10.1
512,15.1,11.4
513,13.2,10.5
514,12.6,10.0
515,12.5,9.6
516,14.3,9.3
517,13.9,7.0
518,15.3,11.1
519,14.0,11.6
520,14.3,9.0
521,13.2,11.2
522,14.9,5.4
523,19.0,13.4
524,17.8,9.9
525,17.4,9.8
526,17.6,11.9
527,15.8,11.4
528,14.6,10.2
529,14.6,10.0
530,18.9,10.6
531,17.7,14.8
532,15.9,9.5
533,18.2,11.8
534,20.4,13.9
535,18.3,11.4
536,16.5,9.8
537,17.1,8.2
538,18.1,8.6
539,19.1,11.4
540,17.1,10.7
541,16.3,12.8
542,14.7,11.2
543,15.2,11.3
544,13.2,11.5
545,15.0,6.0
546,15.6,6.3
547,18.4,8.7
548,17.0,9.6
549,16.8,14.8
550,16.4,14.7
551,15.4,10.8
552,14.2,6.6
553,16.5,8.5
554,15.0,12.2
555,18.7,10.3
556,19.0,8.3
557,17.1,9.3
558,18.4,12.1
559,17.3,15.5
560,17.1,7.8
561,16.4,10.8
562,16.5,10.2
563,17.9,13.6
564,20.5,14.3
565,19.1,16.1
566,18.4,15.6
567,19.8,11.5
568,19.7,11.2
569,22.1,13.0
570,23.3,15.3
571,24.4,12.9
572,21.3,12.6
573,18.1,11.4
574,18.8,12.3
575,17.1,10.7
576,17.4,14.3
577,17.6,14.6
578,16.9,14.9
579,16.7,13.7
580,14.4,12.6
581,16.8,11.4
582,18.6,7.7
583,18.9,15.2
584,16.9,8.5
585,16.3,8.1
586,15.8,11.5
587,14.4,12.3
588,15.0,12.6
589,15.5,13.0
590,15.9,12.2
591,15.8,9.9
592,14.2,10.7
593,14.8,10.6
594,14.8,12.1
595,14.1,11.0
596,12.9,6.2
597,13.6,5.8
598,13.6,9.2
599,14.0,7.8
600,12.0,4.2
601,11.3,3.9
602,13.9,10.2
603,15.9,13.1
604,16.0,5.9
605,17.0,14.1
606,15.7,13.7
607,16.2,14.0
608,15.3,7.7
609,15.8,13.0
610,16.3,8.6
611,16.9,13.9
612,17.6,15.7
613,16.0,9.2
614,16.2,14.2
615,13.1,5.7
616,11.4,4.7
617,13.1,6.2
618,15.7,7.4
619,14.9,9.3
620,14.5,11.2
621,14.5,8.5
622,13.9,8.4
623,16.2,10.3
624,15.8,10.7
625,14.5,7.6
626,18.6,13.3
627,17.1,9.9
628,16.0,14.1
629,13.8,5.1
630,10.6,5.9
631,12.2,6.8
632,14.1,9.3
633,14.1,7.3
634,16.7,14.5
635,11.6,5.0
636,13.8,10.3
637,13.5,9.6
638,14.7,10.3
639,16.6,12.5
640,7.6,2.2
641,15.7,8.0
642,17.3,9.5
643,8.6,3.9
644,11.6,8.4
645,5.7,1.4
646,10.4,4.7
647,12.4,8.4
648,11.2,5.3
649,10.3,7.1
650,7.3,3.5
651,10.1,3.5
652,11.7,9.8
653,11.9,9.2
654,11.6,8.9
655,13.3,11.2
656,17.3,14.7
657,15.9,14.7
658,13.0,11.3
659,13.8,8.2
660,11.3,5.3
661,13.0,11.7
662,13.9,7.5
663,11.9,9.3
664,13.5,11.5
665,15.6,14.2
666,15.7,14.4
667,6.4,1.3
668,11.3,9.8
669,15.8,12.9
670,17.8,10.7
671,13.5,9.9
672,9.5,5.1
673,6.4,2.8
674,8.3,2.2
675,7.9,-0.5
676,12.5,10.4
677,10.1,6.5
678,9.7,5.3
679,5.7,1.7
680,11.0,9.1
681,11.4,10.7
682,10.4,8.2
683,12.6,8.6
684,7.0,2.2
685,7.1,5.2
686,11.3,4.5
687,10.1,5.4
688,10.2,5.5
689,10.4,6.4
690,7.6,2.2
691,9.7,7.8
692,8.6,4.5
693,5.3,-0.3
694,5.1,2.7
695,6.4,3.5
696,6.7,5.0
697,8.6,2.7
698,10.9,7.4
699,9.9,4.7
700,5.6,1.5
701,7.9,1.9
702,-1.4,-4.2
703,2.0,-1.8
704,2.7,0.1
705,-0.4,-4.1
706,10.5,4.2
707,5.4,1.3
708,4.8,-2.5
709,9.1,4.6
710,6.0,3.0
711,5.3,0.4
712,1.1,-4.1
713,8.0,2.9
714,6.9,4.9
715,6.9,3.9
716,10.9,5.7
717,11.8,9.8
718,9.0,5.8
719,8.0,6.8
720,8.4,6.8
721,11.7,10.1
722,11.2,10.1
723,10.2,4.7
724,7.4,3.4
725,3.2,0.8
726,3.5,-2.4
727,2.8,-2.9
728,-1.9,-5.4
729,0.2,-2.2
730,2.4,-0.4
731,10.1,8.3
732,12.0,5.8
733,7.7,5.3
734,-0.7,-3.9
735,3.7,0.5
736,9.0,8.0
737,7.1,2.3
738,10.2,6.1
739,10.8,6.6
740,11.1,7.1
741,6.1,3.4
742,9.6,7.5
743,6.9,2.5
744,3.2,0.0
745,9.1,5.9
746,6.8,0.7
747,4.6,1.2
748,0.9,-3.8
749,1.4,-3.5
750,0.7,-2.2
751,2.6,1.0
752,2.5,-0.5
753,3.4,0.8
754,5.7,0.7
755,6.5,2.8
756,9.1,6.1
757,6.4,3.8
758,8.7,5.0
759,3.7,1.6
760,1.5,-1.9
761,4.7,-0.5
762,4.1,2.1
763,-0.4,-2.8
764,-1.2,-5.4
765,2.1,-2.9
766,0.8,-1.0
767,3.4,1.1
768,4.2,-0.4
769,-0.9,-4.6
770,1.4,0.1
771,3.3,-0.2
772,3.7,1.9
773,3.6,2.9
774,4.6,3.2
775,7.3,3.6
776,6.4,1.1
777,6.5,5.1
778,2.2,-1.8
779,6.3,5.3
780,7.6,6.3
781,5.3,0.0
782,2.3,-0.7
783,4.4,1.3
784,7.1,3.4
785,6.0,4.2
786,6.2,2.6
787,9.7,7.7
788,4.3,2.3
789,6.9,5.4
790,9.5,5.7
791,4.3,1.6
792,3.9,1.5
793,5.8,3.8
794,7.1,3.8
795,7.7,6.6
796,8.9,7.1
797,9.6,7.9
798,5.3,-2.2
799,7.7,4.6
800,6.6,-1.7
801,8.4,-0.6
802,7.1,3.6
803,4.9,-1.4
804,6.2,-0.4
805,6.4,4.1
806,5.6,1.4
807,3.1,-2.2
808,4.8,-1.1
809,6.9,4.9
810,7.8,0.3
811,2.5,-2.7
812,8.3,-0.4
813,4.0,-1.5
814,4.0,-2.8
815,6.3,0.5
816,7.1,0.7
817,9.7,4.1
818,8.7,6.0
819,6.8,2.6
820,10.1,6.3
821,6.2,3.4
822,5.6,1.4
823,7.5,5.6
824,10.3,5.6
825,9.1,4.8
826,7.5,6.6
827,6.8,4.5
828,8.5,1.0
829,9.9,2.7
830,10.3,2.2
831,10.8,4.4
832,7.7,4.8
833,7.6,1.5
834,10.0,8.8
835,8.8,7.8
836,8.2,0.6
837,11.1,6.0
838,9.6,1.9
839,8.7,0.2
840,9.8,2.8
841,12.2,1.2
842,13.2,3.0
843,13.0,4.4
844,10.5,4.7
845,10.8,9.5
846,7.8,-2.7
847,5.3,-2.8
848,6.9,3.5
849,8.1,4.0
850,8.1,3.8
851,8.2,-1.2
852,8.0,1.0
853,9.3,6.6
854,11.2,8.6
855,12.4,9.0
856,9.8,6.2
857,10.2,3.5
858,11.3,1.4
859,9.9,8.6
860,10.7,5.2
861,13.5,11.1
862,11.3,9.1
863,11.5,3.2
864,10.4,4.7
865,10.1,3.7
866,11.5,7.9
867,11.0,7.0
868,9.3,7.4
869,7.9,4.5
870,10.2,4.0
871,11.3,6.1
872,13.6,10.5
873,14.2,7.7
874,13.4,8.6
875,10.8,8.9
876,12.9,6.0
877,11.1,7.8
878,11.0,7.7
879,8.5,6.6
880,11.6,4.6
881,11.7,8.5
882,10.9,5.8
883,10.6,7.5
884,12.2,7.2
885,15.2,4.2
886,15.4,11.0
887,11.9,9.7
888,12.3,8.2
889,12.8,2.5
890,14.2,4.1
891,14.3,5.5
892,17.1,5.9
893,18.7,8.0
894,18.1,13.5
895,12.7,10.0
896,12.7,5.4
897,15.1,10.9
898,14.8,13.7
899,12.1,7.6
900,13.5,8.8
901,13.3,11.7
902,14.7,10.1
903,12.5,8.9
904,15.3,6.9
905,14.4,7.3
906,15.0,13.8
907,16.2,12.6
908,16.4,8.0
909,15.5,13.8
910,15.5,10.0
911,21.8,14.7
912,24.4,15.5
913,20.5,14.2
914,18.0,9.6
915,18.5,14.3
916,18.7,9.0
917,15.6,11.6
918,16.7,14.7
919,14.8,13.1
920,14.0,5.5
921,15.3,11.3
922,18.1,14.4
923,15.5,14.1
924,16.0,11.8
925,15.3,11.9
926,14.3,6.2
927,15.5,8.2
928,17.9,15.0
929,14.4,12.6
930,15.1,11.9
931,18.3,8.8
932,16.1,14.5
933,14.9,9.1
934,15.0,11.3
935,14.5,7.7
936,15.7,8.0
937,14.4,7.9
938,15.3,12.5
939,12.7,10.5
940,14.1,9.2
941,14.7,9.3
942,12.8,8.0
943,14.4,11.6
944,13.9,10.4
945,18.3,14.9
946,15.2,12.4
947,15.2,13.3
948,16.5,14.7
949,15.0,7.1
950,14.8,8.5
951,15.5,12.7
952,17.4,14.7
953,14.8,9.0
954,16.8,7.4
955,18.5,8.6
956,15.6,14.1
957,14.5,7.1
958,12.8,7.2
959,16.1,7.1
960,12.7,6.4
961,17.1,13.6
962,15.6,15.0
963,19.5,16.3
964,17.5,13.1
965,21.5,17.2
966,15.0,11.1
967,14.7,9.3
968,16.8,13.3
969,15.6,11.4
970,15.1,11.9
971,15.7,13.8
972,15.3,11.5
973,14.6,11.0
974,13.7,8.8
975,14.7,9.8
976,12.0,8.6
977,12.5,7.8
978,14.1,8.0
979,12.0,3.9
980,13.2,4.7
981,11.4,7.3
982,12.2,6.5
983,16.8,10.8
984,15.4,11.4
985,15.3,12.5
986,14.3,9.6
987,12.4,7.2
988,13.9,11.5
989,10.3,4.1
990,8.9,3.0
991,12.9,10.2
992,13.3,7.3
993,12.8,8.2
994,13.4,11.8
995,13.1,8.1
996,12.3,5.0
997,11.7,7.9
998,12.9,9.2
999,12.5,10.2
1000,11.3,4.9
1001,11.7,5.4
1002,11.4,6.3
1003,11.1,4.7
1004,11.0,3.1
1005,7.5,1.1
1006,6.8,0.5
1007,10.0,7.2
1008,13.3,5.8
1009,17.4,15.4
1010,14.2,12.9
1011,7.8,3.5
1012,8.5,4.2
1013,11.5,8.9
1014,10.2,7.0
1015,7.6,3.7
1016,9.9,5.3
1017,8.6,1.6
1018,5.7,2.5
1019,10.8,8.1
1020,6.8,2.5
1021,11.4,4.9
1022,10.0,6.0
1023,9.5,4.3
1024,14.2,10.6
1025,13.7,11.1
1026,10.3,4.0
1027,12.3,10.7
1028,8.9,3.9
1029,8.9,7.1
1030,9.1,5.9
1031,13.8,11.8
1032,12.5,6.7
1033,9.4,5.4
1034,15.7,10.9
1035,13.0,10.8
1036,11.9,4.0
1037,6.8,1.5
1038,10.0,7.5
1039,12.0,8.1
1040,13.7,12.1
1041,13.0,10.4
1042,10.9,7.5
1043,12.5,8.3
1044,14.5,13.7
1045,14.1,12.9
1046,11.7,7.0
1047,10.8,5.3
1048,8.3,7.0
1049,13.9,8.3
1050,14.1,7.6
1051,8.6,4.0
1052,11.7,6.4
1053,10.7,8.8
1054,8.1,5.0
1055,4.5,0.3
1056,1.9,-1.5
1057,-0.4,-2.9
1058,9.7,7.2
1059,7.6,1.8
1060,8.3,5.6
1061,11.6,10.0
1062,7.3,3.0
1063,9.6,6.3
1064,7.5,4.6
1065,4.7,0.0
1066,11.9,10.3
1067,6.0,3.4
1068,8.9,4.7
1069,11.3,10.3
1070,12.0,9.6
1071,9.2,3.5
1072,12.7,10.1
1073,7.9,5.4
1074,11.1,7.9
1075,7.7,4.0
1076,7.6,4.0
1077,0.7,-1.7
1078,5.1,4.2
1079,8.8,6.7
1080,12.8,10.6
1081,13.9,10.7
1082,11.7,10.4
1083,15.1,12.2
1084,12.2,9.5
1085,9.7,7.0
1086,12.4,8.0
1087,9.9,6.8
1088,10.7,8.4
1089,6.6,4.4
1090,11.9,6.7
1091,8.9,2.9
1092,13.0,6.2
1093,12.8,8.9
1094,14.0,9.4
1095,6.9,5.3
