date,maximum_temp,minimum_temp
101,8.2,5.5
102,11.9,6.5
103,13.9,7.6
104,13.3,10.1
105,12.8,10.3
106,12.5,6.6
107,14.9,10.3
108,10.8,6.7
109,12.9,4.7
110,13.6,8.0
111,9.9,6.4
112,10.3,8.2
113,14.0,9.5
114,13.5,9.1
115,11.3,6.3
116,9.6,1.3
117,11.9,4.9
118,10.8,5.0
119,12.2,6.2
120,13.8,5.4
121,13.1,5.1
122,13.6,5.9
123,13.1,9.9
124,12.3,9.4
125,13.5,10.1
126,16.6,8.7
127,22.1,14.1
128,15.4,9.5
129,11.0,8.4
130,11.9,8.9
131,11.4,5.6
132,10.9,8.5
133,10.9,4.8
134,10.9,6.6
135,12.1,5.8
136,12.9,7.8
137,15.3,10.1
138,11.9,8.9
139,16.3,11.0
140,18.4,14.5
141,18.2,12.1
142,15.3,7.5
143,11.2,6.2
144,11.5,7.6
145,15.7,7.6
146,14.8,8.8
147,10.8,9.7
148,12.6,10.3
149,16.1,12.7
150,17.4,11.4
151,20.4,11.5
152,15.8,10.0
153,16.4,10.7
154,20.1,14.0
155,21.5,13.6
156,20.3,15.6
157,21.4,15.9
158,22.7,16.3
159,21.8,13.8
160,20.7,12.0
161,18.6,12.7
162,18.7,12.2
163,15.4,13.0
164,15.3,11.6
165,16.9,11.3
166,15.2,11.6
167,17.8,11.1
168,20.9,16.0
169,22.8,16.5
170,19.7,13.1
171,20.1,16.2
172,19.7,13.9
173,16.1,11.8
174,15.6,12.3
175,15.6,10.8
176,17.5,12.7
177,19.2,12.1
178,14.5,11.9
179,17.3,11.4
180,16.3,12.5
181,16.0,13.6
182,16.2,10.8
183,14.9,12.9
184,17.8,13.1
185,18.9,13.3
186,19.1,14.3
187,19.9,13.9
188,24.4,17.3
189,27.5,19.5
190,26.9,20.1
191,21.9,16.4
192,23.1,17.1
193,25.5,18.0
194,26.3,17.5
195,21.7,14.4
196,21.2,14.8
197,23.3,17.4
198,26.3,18.6
199,28.1,22.1
200,29.6,19.2
201,24.0,18.1
202,22.4,17.5
203,26.1,19.9
204,23.7,17.9
205,23.7,17.7
206,23.3,16.5
207,21.6,15.6
208,26.3,16.8
209,20.9,15.9
210,20.9,15.4
211,20.0,13.9
212,19.1,15.8
213,26.2,18.4
214,21.7,15.7
215,19.1,16.1
216,21.3,15.8
217,17.4,14.1
218,18.1,11.5
219,21.5,13.8
220,20.9,15.3
221,19.1,13.7
222,17.5,14.7
223,17.1,13.5
224,17.6,11.9
225,19.0,14.4
226,20.6,16.7
227,20.4,17.1
228,19.8,15.4
229,17.4,15.4
230,17.5,12.7
231,18.2,13.1
232,19.7,14.7
233,20.0,14.7
234,23.7,17.3
235,23.7,17.1
236,18.9,13.0
237,23.8,15.6
238,24.6,14.7
239,22.0,14.5
240,17.4,11.0
241,19.8,15.7
242,18.1,15.0
243,16.8,10.3
244,15.9,14.4
245,19.5,15.5
246,20.7,15.3
247,22.6,13.3
248,20.1,13.2
249,12.5,10.0
250,14.6,8.5
251,16.0,10.4
252,16.7,9.9
253,18.2,10.8
254,14.0,11.3
255,18.1,13.7
256,14.5,10.8
257,16.5,8.1
258,15.7,9.5
259,11.0,9.0
260,11.1,7.3
261,13.6,9.3
262,16.4,9.6
263,14.8,10.7
264,15.3,11.8
265,19.6,11.7
266,16.8,13.3
267,18.8,13.2
268,18.4,12.6
269,17.2,12.4
270,19.5,11.1
271,19.1,9.2
272,18.0,11.0
273,17.2,10.8
274,16.2,13.7
275,16.1,13.2
276,18.3,15.6
277,18.3,14.3
278,15.4,10.4
279,16.0,13.3
280,17.1,15.6
281,16.9,11.5
282,13.2,6.9
283,11.4,8.3
284,13.3,10.8
285,14.4,12.0
286,13.1,9.9
287,13.0,10.2
288,14.5,5.6
289,11.8,9.9
290,15.4,8.4
291,13.7,11.8
292,18.1,11.6
293,14.8,12.2
294,16.7,12.1
295,16.7,13.8
296,12.9,9.1
297,15.5,6.2
298,16.5,12.8
299,14.1,10.0
300,14.0,11.3
301,12.7,8.3
302,11.2,6.8
303,11.7,7.5
304,13.0,8.1
305,11.2,4.3
306,11.4,6.0
307,10.1,3.1
308,10.3,-1.2
309,9.2,4.6
310,10.1,7.5
311,10.6,3.1
312,7.8,2.7
313,9.1,0.6
314,8.9,-1.3
315,11.7,8.1
316,10.6,6.0
317,10.1,5.5
318,9.7,4.2
319,8.6,2.9
320,11.3,9.5
321,9.9,6.5
322,9.3,0.5
323,5.4,-2.5
324,7.9,5.1
325,7.0,4.2
326,6.9,-1.4
327,4.6,-0.5
328,7.7,0.3
329,5.9,-2.5
330,6.1,1.2
331,9.7,1.7
332,7.7,2.8
333,9.2,5.8
334,6.7,0.3
335,10.7,4.0
336,7.9,6.4
337,9.9,7.3
338,8.1,-0.2
339,9.9,1.5
340,6.4,3.2
341,9.0,7.3
342,10.6,9.4
343,10.9,8.7
344,9.9,6.6
345,9.2,0.8
346,8.2,4.4
347,12.5,7.9
348,10.9,6.9
349,11.5,3.4
350,8.2,5.7
351,7.5,-0.3
352,11.8,7.4
353,7.0,3.2
354,9.4,6.8
355,10.2,6.1
356,6.7,2.5
357,10.7,5.2
358,7.3,1.7
359,6.4,1.7
360,5.2,2.0
361,8.7,7.3
362,7.8,5.2
363,7.6,3.8
364,11.1,4.9
365,8.9,5.3
366,10.9,5.2
367,8.8,6.6
368,8.3,5.5
369,6.3,1.2
370,9.4,4.0
371,10.1,8.3
372,9.5,8.0
373,9.3,6.3
374,7.5,4.9
375,8.2,6.0
376,6.7,0.0
377,5.1,2.1
378,7.4,4.5
379,5.7,2.5
380,10.8,7.4
381,8.4,5.8
382,6.5,4.4
383,8.8,5.9
384,7.1,1.8
385,5.9,4.0
386,7.3,3.7
387,7.7,4.9
388,6.9,0.2
389,6.4,3.6
390,9.3,5.3
391,8.2,4.1
392,7.5,5.2
393,7.3,5.2
394,7.7,4.3
395,4.7,-1.5
396,6.9,2.6
397,8.0,2.8
398,7.7,5.5
399,8.2,5.4
400,7.5,3.6
401,8.1,5.4
402,8.0,5.0
403,8.1,3.8
404,7.7,5.5
405,8.0,4.9
406,6.1,-0.2
407,6.5,1.7
408,8.2,3.8
409,6.5,3.1
410,9.1,3.9
411,7.8,5.2
412,8.3,2.5
413,8.9,6.1
414,9.7,6.8
415,10.2,7.0
416,9.0,2.9
417,7.6,5.3
418,8.7,7.1
419,11.0,7.4
420,10.5,5.6
421,9.5,6.8
422,8.1,6.0
423,9.3,3.2
424,9.2,1.5
425,7.8,3.6
426,10.1,5.2
427,9.2,2.4
428,10.1,5.4
429,9.5,6.7
430,11.2,8.3
431,10.3,2.0
432,12.9,8.3
433,12.9,9.1
434,12.5,4.6
435,14.1,2.3
436,14.2,3.8
437,7.0,3.0
438,9.4,4.5
439,10.9,8.6
440,10.4,8.5
441,12.0,8.0
442,11.3,7.9
443,11.5,8.6
444,10.1,5.5
445,10.1,5.9
446,7.7,3.3
447,10.3,1.7
448,11.1,5.5
449,9.3,6.0
450,9.1,4.0
451,10.0,4.9
452,9.0,7.0
453,14.6,8.3
454,18.3,11.1
455,16.5,8.3
456,13.0,7.0
457,12.7,9.7
458,14.3,10.2
459,11.3,8.7
460,13.1,9.1
461,14.9,8.9
462,10.6,8.2
463,11.0,6.2
464,12.9,9.2
465,13.1,9.0
466,12.8,6.8
467,12.1,7.9
468,11.1,8.2
469,14.7,6.9
470,14.2,6.8
471,13.5,6.4
472,12.1,5.0
473,13.7,5.9
474,13.9,6.4
475,14.1,10.2
476,19.6,11.1
477,14.0,10.8
478,16.4,9.9
479,17.1,11.1
480,15.0,9.8
481,17.2,9.7
482,13.9,10.7
483,16.4,10.5
484,19.0,10.4
485,16.6,11.2
486,11.3,7.0
487,13.8,4.3
488,11.9,8.6
489,11.0,9.4
490,16.3,11.7
491,15.2,10.6
492,11.7,9.7
493,13.2,10.4
494,15.1,9.4
495,13.9,10.6
496,14.0,9.1
497,14.5,9.1
498,15.0,8.8
499,16.4,11.1
500,17.4,11.6
501,17.8,11.9
502,18.0,13.0
503,20.9,12.2
504,23.6,14.5
505,21.2,13.6
506,17.1,10.2
507,12.7,10.3
508,12.1,9.6
509,15.8,11.5
510,16.9,11.3
511,18.4,13.2
512,18.5,11.9
513,13.8,10.9
514,13.5,11.0
515,16.4,12.3
516,17.6,11.9
517,20.1,13.6
518,18.4,12.3
519,16.2,10.7
520,14.3,11.9
521,15.3,11.2
522,21.4,14.7
523,16.7,12.4
524,20.0,14.1
525,20.0,13.8
526,18.2,12.2
527,18.8,13.5
528,19.2,13.9
529,18.1,14.6
530,22.5,17.6
531,18.5,14.7
532,20.2,15.3
533,22.1,18.0
534,23.8,18.3
535,20.9,16.5
536,19.3,14.7
537,21.5,16.3
538,21.6,15.4
539,23.2,16.0
540,19.7,16.2
541,17.3,14.7
542,18.6,13.2
543,17.1,12.9
544,16.1,12.6
545,17.9,13.8
546,20.9,15.2
547,22.2,15.6
548,19.5,16.6
549,18.7,16.3
550,17.1,14.8
551,17.7,11.9
552,19.4,12.1
553,19.1,15.0
554,20.9,14.0
555,22.5,16.9
556,22.5,16.7
557,23.5,16.8
558,22.4,16.6
559,20.3,13.5
560,18.1,16.1
561,19.4,14.5
562,19.3,15.5
563,24.1,17.6
564,23.7,19.1
565,23.1,17.7
566,23.8,18.1
567,22.8,16.5
568,26.4,19.5
569,27.6,20.4
570,28.0,19.0
571,27.9,18.5
572,25.6,18.1
573,19.7,14.3
574,22.6,16.5
575,20.6,15.6
576,19.1,15.5
577,19.9,16.9
578,17.9,15.2
579,21.0,14.2
580,17.2,13.9
581,18.8,12.1
582,23.2,17.0
583,20.8,16.8
584,19.5,12.0
585,20.7,15.3
586,18.8,13.8
587,16.4,13.2
588,17.8,14.2
589,17.2,12.4
590,19.3,14.5
591,18.1,12.0
592,19.1,11.7
593,15.9,14.1
594,15.7,12.5
595,16.8,11.2
596,17.7,10.1
597,16.8,10.9
598,15.4,11.2
599,17.1,9.7
600,17.2,8.3
601,16.7,10.4
602,15.3,13.9
603,18.8,9.9
604,18.4,15.8
605,19.1,13.3
606,18.1,15.2
607,18.4,13.1
608,18.7,12.6
609,18.2,14.3
610,20.8,15.6
611,21.2,16.9
612,22.1,13.3
613,21.9,15.9
614,19.5,12.3
615,18.3,10.4
616,17.0,9.7
617,17.6,10.6
618,22.2,11.9
619,20.0,14.5
620,18.0,10.3
621,20.6,11.0
622,17.8,13.1
623,20.5,13.2
624,21.5,13.5
625,21.4,14.4
626,22.9,15.5
627,21.5,15.3
628,17.1,9.6
629,18.0,7.7
630,18.0,8.6
631,16.0,12.1
632,16.5,9.1
633,16.5,14.1
634,17.3,8.1
635,17.0,10.3
636,17.3,10.4
637,20.7,13.0
638,19.2,14.7
639,17.5,6.6
640,16.5,7.4
641,18.2,15.7
642,14.1,6.0
643,15.1,8.6
644,14.6,5.7
645,11.3,4.2
646,15.3,9.4
647,13.8,9.4
648,15.5,8.7
649,14.7,7.3
650,14.7,5.9
651,13.4,10.1
652,13.9,10.1
653,13.4,10.4
654,16.7,10.7
655,18.7,13.2
656,18.5,15.1
657,15.5,12.0
658,13.7,11.4
659,11.6,5.2
660,12.6,10.5
661,14.0,12.7
662,13.4,8.1
663,13.9,11.0
664,14.6,12.6
665,15.9,14.2
666,15.3,6.4
667,11.8,2.4
668,15.9,11.2
669,18.5,15.8
670,14.4,12.0
671,12.8,7.8
672,10.7,6.3
673,10.2,3.8
674,9.5,0.4
675,11.2,7.8
676,11.8,5.9
677,11.0,7.9
678,10.0,5.1
679,10.2,3.9
680,11.6,10.4
681,12.6,8.7
682,14.1,8.9
683,11.5,3.6
684,10.2,5.2
685,10.8,4.2
686,12.3,8.0
687,12.9,7.2
688,11.9,9.9
689,10.6,7.5
690,8.8,5.2
691,12.8,8.5
692,9.7,0.3
693,10.5,3.2
694,9.4,2.7
695,8.0,6.4
696,8.7,6.2
697,12.5,8.4
698,12.5,7.2
699,12.8,2.3
700,8.6,5.6
701,7.8,-1.7
702,5.9,-2.7
703,5.8,1.8
704,6.1,-1.1
705,8.7,-1.4
706,6.5,3.3
707,7.0,-1.2
708,11.0,4.7
709,7.3,3.8
710,6.3,5.0
711,5.5,0.6
712,4.2,-3.7
713,8.7,6.3
714,7.7,3.0
715,6.6,3.4
716,11.1,9.7
717,12.1,9.0
718,7.9,5.9
719,8.2,6.8
720,11.4,8.0
721,11.6,10.8
722,10.9,9.8
723,7.6,5.4
724,6.9,1.7
725,5.2,3.0
726,3.7,-1.4
727,3.8,-3.0
728,2.1,-3.7
729,3.8,0.0
730,9.1,2.4
731,11.7,9.0
732,7.2,4.5
733,6.3,-1.3
734,2.1,-2.7
735,8.5,3.5
736,8.1,2.1
737,10.3,6.3
738,8.3,5.5
739,11.9,6.1
740,7.2,4.6
741,7.9,5.7
742,9.5,2.0
743,5.8,2.2
744,6.3,1.7
745,7.1,4.8
746,3.3,0.3
747,6.2,0.3
748,4.5,-1.3
749,3.5,-3.7
750,2.9,-0.8
751,2.8,2.0
752,4.1,-0.8
753,7.4,3.2
754,6.9,2.4
755,8.5,6.2
756,6.8,3.2
757,7.4,5.9
758,5.0,2.1
759,4.3,-0.2
760,6.4,-0.6
761,5.7,2.2
762,3.8,-1.5
763,3.6,-1.6
764,4.3,-4.6
765,5.5,-1.7
766,7.4,-0.6
767,5.8,2.3
768,6.8,-0.9
769,0.9,-4.5
770,8.2,-0.1
771,5.1,3.2
772,4.3,2.2
773,5.3,3.1
774,7.5,4.4
775,10.0,4.3
776,9.3,4.7
777,8.8,1.0
778,8.6,2.2
779,8.0,6.0
780,7.3,4.5
781,6.9,1.1
782,7.1,0.9
783,8.1,2.4
784,6.0,2.6
785,7.1,2.1
786,9.2,6.0
787,8.0,2.4
788,7.6,4.3
789,9.3,6.8
790,7.5,0.9
791,6.5,1.5
792,6.7,2.8
793,10.1,3.7
794,8.6,7.0
795,10.2,7.0
796,9.4,8.3
797,9.7,1.4
798,9.9,5.2
799,9.6,0.9
800,9.2,2.7
801,13.2,7.1
802,7.8,2.7
803,6.8,1.4
804,9.6,6.2
805,7.7,3.9
806,8.2,3.0
807,10.8,2.6
808,11.6,3.4
809,11.9,6.7
810,10.5,2.2
811,8.5,2.4
812,11.6,3.8
813,8.4,2.1
814,9.6,3.8
815,10.1,2.1
816,10.5,2.9
817,12.2,7.1
818,8.9,5.6
819,9.6,4.7
820,8.1,3.1
821,7.9,5.3
822,9.8,5.3
823,10.8,7.3
824,13.3,8.8
825,10.8,6.5
826,11.1,6.6
827,15.4,5.5
828,14.8,8.5
829,16.1,7.8
830,19.4,9.8
831,10.1,5.8
832,10.2,4.1
833,10.9,7.4
834,13.9,8.3
835,13.3,4.9
836,12.2,7.9
837,14.9,7.0
838,14.2,6.1
839,13.2,8.7
840,14.9,7.1
841,19.0,9.3
842,19.6,10.2
843,18.3,9.8
844,11.0,8.5
845,11.0,3.3
846,10.9,2.9
847,9.6,3.1
848,9.9,6.1
849,10.1,6.0
850,11.8,3.1
851,11.4,6.5
852,8.6,6.7
853,13.1,9.3
854,14.3,9.8
855,12.9,8.4
856,12.4,7.9
857,12.8,4.8
858,14.9,8.6
859,13.7,8.0
860,14.6,10.5
861,14.5,11.2
862,12.9,8.5
863,15.1,8.6
864,13.8,8.5
865,13.8,9.7
866,13.5,8.4
867,12.6,8.9
868,11.8,7.0
869,12.3,6.6
870,14.8,9.7
871,13.3,10.8
872,15.7,10.3
873,15.9,9.5
874,14.4,9.6
875,15.4,9.9
876,15.8,9.8
877,12.7,8.9
878,13.5,8.2
879,13.0,7.9
880,13.0,9.5
881,12.7,6.9
882,12.5,6.7
883,15.0,9.5
884,14.5,8.8
885,20.0,14.4
886,15.3,11.6
887,14.4,10.7
888,15.8,9.0
889,16.5,10.0
890,16.9,12.3
891,21.0,13.9
892,21.1,15.4
893,23.6,18.0
894,18.2,12.7
895,13.6,10.3
896,16.5,12.2
897,17.6,14.4
898,16.9,11.9
899,14.9,11.4
900,14.1,12.0
901,19.3,13.3
902,15.0,11.0
903,16.2,12.1
904,18.3,11.5
905,18.1,14.2
906,18.6,14.7
907,18.5,14.1
908,19.4,15.4
909,19.2,14.7
910,19.4,15.2
911,28.3,21.7
912,28.8,20.5
913,19.9,13.2
914,24.2,17.5
915,22.1,14.7
916,20.0,12.6
917,16.4,14.4
918,17.5,13.5
919,17.5,11.8
920,16.4,12.2
921,24.1,15.0
922,18.9,14.2
923,18.0,13.5
924,18.0,14.2
925,19.0,13.0
926,19.6,12.9
927,21.1,15.3
928,18.0,14.3
929,16.5,13.9
930,16.9,11.7
931,19.3,15.1
932,17.6,14.9
933,17.1,12.0
934,17.0,11.8
935,17.1,13.5
936,19.0,11.0
937,15.9,12.6
938,15.4,12.7
939,15.3,11.1
940,18.3,12.7
941,17.0,11.0
942,17.8,12.8
943,17.4,12.1
944,20.5,13.7
945,19.0,15.2
946,17.0,13.3
947,19.7,14.7
948,18.3,11.9
949,20.2,12.7
950,19.7,14.8
951,17.9,15.2
952,19.4,13.3
953,17.8,12.7
954,21.4,13.8
955,23.1,15.6
956,16.5,14.3
957,16.6,11.5
958,18.9,12.7
959,21.0,12.7
960,19.1,12.4
961,20.1,14.9
962,21.1,15.3
963,21.6,16.0
964,19.5,16.1
965,25.3,14.3
966,20.1,12.0
967,18.6,14.1
968,18.1,13.9
969,17.2,13.5
970,18.1,13.8
971,18.2,12.1
972,18.1,12.8
973,17.5,13.2
974,18.1,11.4
975,16.4,11.2
976,14.5,11.8
977,17.2,12.5
978,16.3,8.2
979,17.5,9.2
980,18.3,11.0
981,18.9,11.4
982,15.7,10.7
983,20.2,13.6
984,20.1,15.1
985,15.0,10.6
986,18.2,10.5
987,16.5,12.4
988,17.0,9.6
989,17.1,7.5
990,16.5,8.9
991,18.7,9.9
992,17.7,9.4
993,15.4,12.7
994,15.7,9.7
995,17.1,9.9
996,14.5,10.2
997,14.4,10.3
998,15.4,10.3
999,17.0,10.4
1000,17.8,8.5
1001,17.5,10.2
1002,17.8,9.2
1003,19.0,8.7
1004,19.7,7.2
1005,15.5,5.9
1006,13.3,6.0
1007,14.0,6.2
1008,18.3,12.5
1009,20.3,13.8
1010,13.6,6.3
1011,15.4,7.4
1012,15.7,8.5
1013,15.7,8.7
1014,13.6,6.6
1015,14.1,6.9
1016,13.1,8.3
1017,13.2,3.8
1018,13.1,5.7
1019,12.3,6.4
1020,12.5,5.1
1021,13.0,9.8
1022,14.8,8.8
1023,13.5,8.2
1024,16.1,13.1
1025,13.6,6.5
1026,12.5,10.1
1027,11.9,5.1
1028,11.1,7.5
1029,13.8,7.9
1030,16.5,8.0
1031,12.4,7.0
1032,13.6,6.0
1033,13.7,9.4
1034,14.8,12.8
1035,13.1,11.9
1036,14.9,6.6
1037,8.1,4.1
1038,12.5,10.0
1039,13.9,12.0
1040,14.5,12.1
1041,12.2,8.4
1042,14.2,8.1
1043,14.1,11.8
1044,14.7,14.0
1045,13.8,11.4
1046,13.5,10.2
1047,8.5,5.7
1048,8.9,7.3
1049,14.0,13.2
1050,10.2,7.5
1051,13.4,5.5
1052,12.3,8.7
1053,11.3,7.4
1054,8.3,3.2
1055,4.1,-1.9
1056,6.8,-1.2
1057,7.4,-1.0
1058,8.9,3.0
1059,10.1,6.2
1060,10.8,7.4
1061,10.9,3.5
1062,8.9,6.5
1063,11.8,5.0
1064,5.8,0.9
1065,11.8,4.3
1066,11.7,5.9
1067,12.2,5.9
1068,11.4,8.4
1069,10.7,9.9
1070,9.6,3.5
1071,14.7,8.6
1072,11.1,7.2
1073,11.1,7.2
1074,8.9,5.7
1075,7.9,6.0
1076,4.5,0.4
1077,5.2,-1.5
1078,7.8,4.9
1079,10.7,8.8
1080,12.3,10.7
1081,13.1,10.8
1082,12.4,10.8
1083,14.9,10.8
1084,11.2,9.5
1085,11.5,6.8
1086,11.7,8.8
1087,9.1,7.5
1088,9.5,5.1
1089,6.8,4.7
1090,12.9,8.8
1091,8.9,3.0
1092,12.3,9.8
1093,10.6,8.8
1094,13.5,5.5
1095,7.5,5.2
