date,daily_flow_cumecs
626,6.274
627,3.858
628,2.551
629,1.716
630,1.299
631,1.022
632,0.807
633,0.657
634,0.551
635,0.567
636,0.502
637,1.018
638,1.625
639,2.316
640,2.940
641,2.175
642,2.602
643,5.302
644,4.706
645,4.554
646,3.082
647,2.101
648,1.498
649,1.161
650,0.918
651,0.754
652,0.634
653,0.545
654,0.475
655,0.425
656,0.428
657,0.441
658,0.346
659,0.302
660,0.277
661,0.354
662,4.655
663,12.730
664,4.055
665,3.418
666,2.916
667,4.337
668,17.300
669,10.230
670,5.548
671,4.170
672,3.739
673,3.338
674,2.619
675,1.956
676,1.503
677,1.825
678,1.666
679,2.418
680,5.802
681,3.795
682,3.202
683,2.352
684,1.856
685,1.947
686,2.534
687,2.206
688,2.367
689,2.968
690,4.865
691,3.749
692,22.410
693,13.150
694,4.485
695,2.554
696,1.706
697,2.856
698,2.501
699,2.489
700,1.982
701,3.758
702,2.899
703,2.239
704,2.156
705,2.332
706,1.795
707,1.462
708,1.165
709,0.924
710,0.759
711,0.715
712,0.573
713,0.542
714,0.510
715,1.774
716,1.453
717,1.806
718,3.470
719,2.843
720,2.008
721,1.496
722,1.220
723,0.959
724,0.795
725,0.690
726,0.603
727,0.554
728,0.495
729,0.424
730,0.700
731,0.705
732,0.339
733,0.283
734,0.492
735,0.804
736,2.738
737,4.283
738,3.982
739,3.684
740,2.175
741,1.513
742,1.153
743,0.924
744,0.758
745,0.650
746,0.570
747,0.498
748,1.215
749,1.540
750,1.869
751,2.182
752,1.766
753,2.635
754,3.014
755,3.242
756,2.422
757,1.744
758,1.384
759,1.076
760,0.891
761,0.740
762,0.636
763,0.662
764,0.692
765,0.553
766,0.501
767,0.460
768,0.428
769,0.396
770,0.380
771,0.332
772,1.130
773,12.170
774,5.271
775,7.224
776,5.204
777,2.715
778,4.290
779,4.009
780,2.759
781,3.224
782,2.091
783,1.526
784,1.187
785,0.978
786,0.827
787,0.707
788,0.677
789,0.586
790,0.764
791,0.603
792,0.493
793,0.446
794,0.462
795,0.422
796,0.396
797,0.365
798,0.342
799,0.317
800,0.357
801,0.300
802,0.311
803,0.404
804,0.320
805,0.329
806,0.409
807,0.700
808,1.323
809,1.563
810,1.261
811,1.061
812,1.891
813,3.148
814,2.888
815,2.202
816,1.624
817,1.322
818,1.403
819,1.096
820,0.908
821,0.782
822,0.671
823,0.586
824,0.525
825,0.477
826,0.426
827,0.384
828,0.349
829,0.308
830,0.286
831,0.265
832,0.238
833,0.212
834,0.196
835,0.185
836,0.267
837,0.196
838,0.172
839,0.157
840,0.147
841,0.126
842,0.119
843,1.357
844,2.148
845,1.177
846,0.852
847,0.677
848,0.552
849,0.483
850,0.438
851,0.388
852,0.338
853,0.288
854,0.252
855,0.210
856,0.206
857,0.275
858,0.269
859,0.241
860,0.767
861,0.406
862,0.324
863,0.255
864,0.223
865,0.219
866,0.630
867,0.624
868,0.714
869,0.519
870,0.472
871,0.409
872,0.371
873,0.923
874,0.648
875,0.494
876,0.507
877,0.520
878,0.483
879,0.531
880,0.709
881,0.673
882,0.509
883,0.422
884,0.379
885,0.335
886,0.313
887,0.305
888,0.281
889,0.249
890,0.215
891,0.195
892,0.206
893,0.188
894,0.192
895,0.177
896,0.138
897,0.279
898,0.177
899,0.277
900,0.505
901,0.602
902,2.115
903,1.446
904,1.008
905,0.827
906,1.467
907,2.246
908,1.794
909,1.619
910,1.189
911,0.955
912,0.775
913,0.785
914,2.333
915,3.166
916,1.972
917,1.380
918,1.018
919,0.773
920,0.638
921,0.527
922,0.419
923,0.343
924,0.291
925,0.295
926,0.287
927,0.231
928,0.204
929,0.179
930,0.149
931,0.138
932,0.141
933,0.130
934,0.230
935,1.782
936,3.466
937,1.437
938,1.061
939,0.815
940,0.630
941,0.516
942,0.711
943,0.687
944,0.630
945,0.788
946,1.189
947,1.791
948,1.398
949,1.142
950,1.834
951,1.805
952,1.356
953,1.059
954,1.102
955,4.096
956,10.210
957,4.799
958,2.554
959,1.651
960,1.148
961,0.874
962,0.681
963,0.556
964,0.487
965,0.426
966,0.376
967,0.309
968,0.267
969,0.245
970,0.496
971,6.205
972,3.722
973,2.645
974,1.769
975,3.489
976,2.744
977,1.953
978,1.413
979,1.060
980,0.824
981,0.648
982,0.528
983,0.453
984,0.398
985,0.352
986,0.318
987,0.369
988,0.331
989,0.264
990,0.236
991,0.207
992,0.190
993,0.169
994,0.157
995,0.148
996,0.147
997,0.136
998,0.123
999,0.148
1000,0.204
1001,0.160
1002,0.927
1003,0.661
1004,0.363
1005,0.282
1006,0.245
1007,0.218
1008,0.196
1009,0.174
1010,0.229
1011,0.841
1012,1.339
1013,2.226
1014,2.667
1015,1.520
1016,1.078
1017,0.823
1018,2.877
1019,3.834
1020,7.854
1021,8.131
1022,8.240
1023,4.457
1024,4.908
1025,3.065
1026,2.055
1027,1.561
1028,1.142
1029,0.904
1030,0.736
1031,0.614
1032,0.572
1033,1.324
1034,0.819
1035,0.683
1036,0.667
1037,0.619
1038,5.617
1039,11.130
1040,3.789
1041,6.805
1042,5.074
1043,3.005
1044,2.016
1045,1.466
1046,1.229
1047,1.007
1048,0.808
1049,0.739
1050,0.815
1051,1.978
1052,1.677
1053,1.328
1054,3.429
1055,3.568
1056,2.615
1057,2.069
1058,1.566
1059,1.544
1060,1.515
1061,4.050
1062,2.630
1063,1.913
1064,1.459
1065,1.141
1066,0.910
1067,0.813
1068,0.757
1069,0.632
1070,0.581
1071,0.510
1072,0.463
1073,0.418
1074,0.381
1075,0.352
1076,0.555
1077,0.713
1078,1.159
1079,0.837
1080,0.828
1081,0.715
1082,1.465
1083,5.636
1084,3.296
1085,2.155
1086,1.628
1087,1.901
1088,1.787
1089,1.617
1090,1.356
1091,1.114
1092,0.932
1093,0.791
1094,0.670
1095,0.585
